Año;Mes;Puerto;Subgrupo;Cód Arancelario Mercancía;Descripción Cód Arancelario Mercancía;Operación;País Origen;Puerto Origen;Pais Destino;Puerto Destino;Forma Presentación;Tipo de Navegación;Tipo de Territorio;Toneladas
2020;dic;SC_TENERIFE;Resto de mercancías;7010;BOMBONAS, BOTELLAS, FRASCOS, T;Descargadas;ESPAÑA;PUERTO DEL ROSARIO (FUERTEVENTURA);ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Las Palmas;Canarias;192,45
2020;dic;SC_TENERIFE;Resto de mercancías;7010;BOMBONAS, BOTELLAS, FRASCOS, T;Descargadas;ESPAÑA;SAGUNTO;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;1,43
2020;dic;SC_TENERIFE;Resto de mercancías;7010;BOMBONAS, BOTELLAS, FRASCOS, T;Descargadas;ESPAÑA;SEVILLA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;51,63
2020;dic;SC_TENERIFE;Resto de mercancías;7010;BOMBONAS, BOTELLAS, FRASCOS, T;Descargadas;ESPAÑA;Valencia;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,2
2020;dic;SC_TENERIFE;Resto de mercancías;7010;BOMBONAS, BOTELLAS, FRASCOS, T;Tránsito;ESPAÑA;ARRECIFE DE LANZAROTE;ESPAÑA;HUELVA;Mercancía General;Cabotaje Nacional;Nacional;0,27
2020;dic;SC_TENERIFE;Resto de mercancías;7010;BOMBONAS, BOTELLAS, FRASCOS, T;Tránsito;ESPAÑA;BARCELONA;ESPAÑA;ARRECIFE DE LANZAROTE;Mercancía General;Cabotaje Nacional;Nacional;1,42
2020;dic;SC_TENERIFE;Resto de mercancías;7010;BOMBONAS, BOTELLAS, FRASCOS, T;Tránsito;ESPAÑA;Santa Cruz de la Palma;ESPAÑA;LA LUZ Y LAS PALMAS;Mercancía General;Cabotaje Las Palmas;Canarias;8
2020;dic;SC_TENERIFE;Resto de mercancías;7011;AMPOLLAS Y ENVOLTURAS TUBULARE;Descargadas;ESPAÑA;BARCELONA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,12
2020;dic;SC_TENERIFE;Resto de mercancías;7013;OBJETOS DE VIDRIO PARA EL SERV;Descargadas;BELGICA;ANTWERPEN;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Exterior Comunitario;Unión Europea;0,22
2020;dic;SC_TENERIFE;Resto de mercancías;7013;OBJETOS DE VIDRIO PARA EL SERV;Descargadas;ESPAÑA;ALICANTE;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;26,12
2020;dic;SC_TENERIFE;Resto de mercancías;7013;OBJETOS DE VIDRIO PARA EL SERV;Descargadas;ESPAÑA;BARCELONA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;15,48
2020;dic;SC_TENERIFE;Resto de mercancías;7013;OBJETOS DE VIDRIO PARA EL SERV;Descargadas;ESPAÑA;BILBAO;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,25
2020;dic;SC_TENERIFE;Resto de mercancías;7013;OBJETOS DE VIDRIO PARA EL SERV;Descargadas;ESPAÑA;CADIZ;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;4,44
2020;dic;SC_TENERIFE;Resto de mercancías;7013;OBJETOS DE VIDRIO PARA EL SERV;Descargadas;ESPAÑA;HUELVA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;4,14
2020;dic;SC_TENERIFE;Resto de mercancías;7013;OBJETOS DE VIDRIO PARA EL SERV;Descargadas;ESPAÑA;SAGUNTO;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,78
2020;dic;SC_TENERIFE;Resto de mercancías;7013;OBJETOS DE VIDRIO PARA EL SERV;Descargadas;ESPAÑA;SEVILLA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,24
2020;dic;SC_TENERIFE;Resto de mercancías;7013;OBJETOS DE VIDRIO PARA EL SERV;Tránsito;ESPAÑA;BARCELONA;ESPAÑA;ARRECIFE DE LANZAROTE;Mercancía General;Cabotaje Nacional;Nacional;0,2
2020;dic;SC_TENERIFE;Resto de mercancías;7015;CRISTALES PARA RELOJES Y CRIST;Cargadas;ESPAÑA;Santa Cruz de Tenerife;ESPAÑA;AGAETE (G.C.);Mercancía General;Cabotaje Las Palmas;Canarias;0,2
2020;dic;SC_TENERIFE;Resto de mercancías;7015;CRISTALES PARA RELOJES Y CRIST;Cargadas;ESPAÑA;Santa Cruz de Tenerife;ESPAÑA;Santa Cruz de la Palma;Mercancía General;Cabotaje Tenerife;Canarias;2
2020;dic;SC_TENERIFE;Resto de mercancías;7015;CRISTALES PARA RELOJES Y CRIST;Descargadas;ESPAÑA;LA LUZ Y LAS PALMAS;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Las Palmas;Canarias;129,5
2020;dic;SC_TENERIFE;Resto de mercancías;7017;ARTICULOS DE VIDRIO PARA LABOR;Descargadas;ESPAÑA;ALICANTE;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0
2020;dic;SC_TENERIFE;Resto de mercancías;7017;ARTICULOS DE VIDRIO PARA LABOR;Descargadas;ESPAÑA;BARCELONA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,5
2020;dic;SC_TENERIFE;Resto de mercancías;7017;ARTICULOS DE VIDRIO PARA LABOR;Descargadas;ESPAÑA;CADIZ;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,04
2020;dic;SC_TENERIFE;Resto de mercancías;7017;ARTICULOS DE VIDRIO PARA LABOR;Descargadas;ESPAÑA;SEVILLA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,03
2020;dic;SC_TENERIFE;Resto de mercancías;7017;ARTICULOS DE VIDRIO PARA LABOR;Tránsito;ESPAÑA;LA LUZ Y LAS PALMAS;ESPAÑA;Santa Cruz de la Palma;Mercancía General;Cabotaje Las Palmas;Canarias;12
2020;dic;SC_TENERIFE;Resto de mercancías;7018;CUENTAS DE VIDRIO, IMITACIONES;Descargadas;ESPAÑA;ALICANTE;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,12
2020;dic;SC_TENERIFE;Resto de mercancías;7018;CUENTAS DE VIDRIO, IMITACIONES;Descargadas;ESPAÑA;BARCELONA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;23,8
2020;dic;SC_TENERIFE;Resto de mercancías;7018;CUENTAS DE VIDRIO, IMITACIONES;Descargadas;ESPAÑA;HUELVA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,01
2020;dic;SC_TENERIFE;Resto de mercancías;7018;CUENTAS DE VIDRIO, IMITACIONES;Descargadas;ESPAÑA;SEVILLA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,01
2020;dic;SC_TENERIFE;Resto de mercancías;7020;LAS DEMAS MANUFACTURAS DE VIDR;Descargadas;ESPAÑA;ALICANTE;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;21,56
2020;dic;SC_TENERIFE;Resto de mercancías;7020;LAS DEMAS MANUFACTURAS DE VIDR;Descargadas;ESPAÑA;CADIZ;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0
2020;dic;SC_TENERIFE;Resto de mercancías;7020;LAS DEMAS MANUFACTURAS DE VIDR;Descargadas;ESPAÑA;HUELVA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;1,31
2020;dic;SC_TENERIFE;Resto de mercancías;7020;LAS DEMAS MANUFACTURAS DE VIDR;Descargadas;ESPAÑA;SAGUNTO;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,11
2020;dic;SC_TENERIFE;Resto de mercancías;7020;LAS DEMAS MANUFACTURAS DE VIDR;Descargadas;ESPAÑA;SEVILLA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0
2020;dic;SC_TENERIFE;Resto de mercancías;7020;LAS DEMAS MANUFACTURAS DE VIDR;Descargadas;ESPAÑA;Valencia;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;6,36
2020;dic;SC_TENERIFE;Resto de mercancías;7020;LAS DEMAS MANUFACTURAS DE VIDR;Tránsito;ESPAÑA;ALICANTE;ESPAÑA;ARRECIFE DE LANZAROTE;Mercancía General;Cabotaje Nacional;Nacional;0,37
2020;dic;SC_TENERIFE;Resto de mercancías;7103;PIEDRAS PRECIOSAS Y SEMIPRECIO;Descargadas;ESPAÑA;BARCELONA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,55
2020;dic;SC_TENERIFE;Resto de mercancías;7107;CHAPADOS DE PLATA SOBRE METALE;Descargadas;ESPAÑA;BARCELONA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;1,34
2020;dic;SC_TENERIFE;Resto de mercancías;7113;ARTICULOS DE JOYERIA Y SUS PAR;Descargadas;ESPAÑA;ALICANTE;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;1,98
2020;dic;SC_TENERIFE;Resto de mercancías;7113;ARTICULOS DE JOYERIA Y SUS PAR;Descargadas;ESPAÑA;CADIZ;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,12
2020;dic;SC_TENERIFE;Resto de mercancías;7113;ARTICULOS DE JOYERIA Y SUS PAR;Descargadas;ESPAÑA;HUELVA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0
2020;dic;SC_TENERIFE;Resto de mercancías;7113;ARTICULOS DE JOYERIA Y SUS PAR;Descargadas;ESPAÑA;SEVILLA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;2,63
2020;dic;SC_TENERIFE;Resto de mercancías;7117;BISUTERIA.;Cargadas;ESPAÑA;Santa Cruz de Tenerife;ESPAÑA;CADIZ;Mercancía General;Cabotaje Nacional;Nacional;0,02
2020;dic;SC_TENERIFE;Resto de mercancías;7117;BISUTERIA.;Descargadas;ESPAÑA;ALICANTE;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,36
2020;dic;SC_TENERIFE;Resto de mercancías;7117;BISUTERIA.;Descargadas;ESPAÑA;BARCELONA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;1
2020;dic;SC_TENERIFE;Resto de mercancías;7117;BISUTERIA.;Descargadas;ESPAÑA;CADIZ;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;1,77
2020;dic;SC_TENERIFE;Resto de mercancías;7117;BISUTERIA.;Descargadas;ESPAÑA;HUELVA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;2,27
2020;dic;SC_TENERIFE;Resto de mercancías;7117;BISUTERIA.;Descargadas;ESPAÑA;SEVILLA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,78
2020;dic;SC_TENERIFE;Resto de mercancías;7319;AGUJAS DE COSER, DE TEJER, PAS;Descargadas;ESPAÑA;BARCELONA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,42
2020;dic;SC_TENERIFE;Resto de mercancías;7319;AGUJAS DE COSER, DE TEJER, PAS;Descargadas;ESPAÑA;HUELVA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,01
2020;dic;SC_TENERIFE;Resto de mercancías;7323;ARTICULOS DE USO DOMESTICO Y S;Cargadas;ESPAÑA;Santa Cruz de Tenerife;ESPAÑA;LA LUZ Y LAS PALMAS;Mercancía General;Cabotaje Las Palmas;Canarias;4,14
2020;dic;SC_TENERIFE;Resto de mercancías;7323;ARTICULOS DE USO DOMESTICO Y S;Cargadas;ESPAÑA;Santa Cruz de Tenerife;NIGERIA;APAPA -NIGERIA;Mercancía General;Exterior Resto;Resto Territorios;16,25
2020;dic;SC_TENERIFE;Resto de mercancías;7323;ARTICULOS DE USO DOMESTICO Y S;Cargadas;ESPAÑA;Santa Cruz de Tenerife;NIGERIA;TINCAN/LAGOS;Mercancía General;Exterior Resto;Resto Territorios;13,79
2020;dic;SC_TENERIFE;Resto de mercancías;7323;ARTICULOS DE USO DOMESTICO Y S;Descargadas;CHINA;YANTIAN;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Exterior Resto;Resto Territorios;6,98
2020;dic;SC_TENERIFE;Resto de mercancías;7323;ARTICULOS DE USO DOMESTICO Y S;Descargadas;ESPAÑA;ALICANTE;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;10,45
2020;dic;SC_TENERIFE;Resto de mercancías;7323;ARTICULOS DE USO DOMESTICO Y S;Descargadas;ESPAÑA;BARCELONA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;25,07
2020;dic;SC_TENERIFE;Resto de mercancías;7323;ARTICULOS DE USO DOMESTICO Y S;Descargadas;ESPAÑA;BILBAO;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;1,07
2020;dic;SC_TENERIFE;Resto de mercancías;7323;ARTICULOS DE USO DOMESTICO Y S;Descargadas;ESPAÑA;CADIZ;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;6,21
2020;dic;SC_TENERIFE;Resto de mercancías;7323;ARTICULOS DE USO DOMESTICO Y S;Descargadas;ESPAÑA;HUELVA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;18,19
2020;dic;SC_TENERIFE;Resto de mercancías;7323;ARTICULOS DE USO DOMESTICO Y S;Descargadas;ESPAÑA;SAGUNTO;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;6,04
2020;dic;SC_TENERIFE;Resto de mercancías;7323;ARTICULOS DE USO DOMESTICO Y S;Descargadas;ESPAÑA;SEVILLA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;19,91
2020;dic;SC_TENERIFE;Resto de mercancías;7323;ARTICULOS DE USO DOMESTICO Y S;Descargadas;ESPAÑA;Valencia;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,85
2020;dic;SC_TENERIFE;Resto de mercancías;7323;ARTICULOS DE USO DOMESTICO Y S;Descargadas;PAISES BAJOS;ROTTERDAM;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Exterior Comunitario;Unión Europea;1,72
2020;dic;SC_TENERIFE;Resto de mercancías;7323;ARTICULOS DE USO DOMESTICO Y S;Tránsito;ESPAÑA;BARCELONA;ESPAÑA;ARRECIFE DE LANZAROTE;Mercancía General;Cabotaje Nacional;Nacional;4,69
2020;dic;SC_TENERIFE;Resto de mercancías;7324;ARTICULOS DE HIGIENE O DE TOCA;Cargadas;ESPAÑA;Santa Cruz de Tenerife;ALEMANIA;HAMBURG;Mercancía General;Exterior Comunitario;Unión Europea;0,01
2020;dic;SC_TENERIFE;Resto de mercancías;7324;ARTICULOS DE HIGIENE O DE TOCA;Descargadas;CHINA;NINGBO;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Exterior Resto;Resto Territorios;1,37
2020;dic;SC_TENERIFE;Resto de mercancías;7324;ARTICULOS DE HIGIENE O DE TOCA;Descargadas;ESPAÑA;ALICANTE;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,38
2020;dic;SC_TENERIFE;Resto de mercancías;7324;ARTICULOS DE HIGIENE O DE TOCA;Descargadas;ESPAÑA;BARCELONA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;5,22
2020;dic;SC_TENERIFE;Resto de mercancías;7324;ARTICULOS DE HIGIENE O DE TOCA;Descargadas;ESPAÑA;CADIZ;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,16
2020;dic;SC_TENERIFE;Resto de mercancías;7324;ARTICULOS DE HIGIENE O DE TOCA;Descargadas;ESPAÑA;HUELVA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;1,48
2020;dic;SC_TENERIFE;Resto de mercancías;7324;ARTICULOS DE HIGIENE O DE TOCA;Descargadas;ESPAÑA;SAGUNTO;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,64
2020;dic;SC_TENERIFE;Resto de mercancías;7324;ARTICULOS DE HIGIENE O DE TOCA;Descargadas;ESPAÑA;SEVILLA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;1,31
2020;dic;SC_TENERIFE;Resto de mercancías;7324;ARTICULOS DE HIGIENE O DE TOCA;Tránsito;ESPAÑA;BARCELONA;ESPAÑA;ARRECIFE DE LANZAROTE;Mercancía General;Cabotaje Nacional;Nacional;0,08
2020;dic;SC_TENERIFE;Resto de mercancías;7418;ARTICULOS DE USO DOMESTICO, DE;Descargadas;ESPAÑA;BARCELONA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,09
2020;dic;SC_TENERIFE;Resto de mercancías;7418;ARTICULOS DE USO DOMESTICO, DE;Descargadas;ESPAÑA;CADIZ;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,01
2020;dic;SC_TENERIFE;Resto de mercancías;7418;ARTICULOS DE USO DOMESTICO, DE;Descargadas;ESPAÑA;LA LUZ Y LAS PALMAS;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Las Palmas;Canarias;21,82
2020;dic;SC_TENERIFE;Resto de mercancías;7418;ARTICULOS DE USO DOMESTICO, DE;Descargadas;ESPAÑA;SEVILLA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,66
2020;dic;SC_TENERIFE;Resto de mercancías;7418;ARTICULOS DE USO DOMESTICO, DE;Descargadas;ESPAÑA;Valencia;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;24,99
2020;dic;SC_TENERIFE;Resto de mercancías;7418;ARTICULOS DE USO DOMESTICO, DE;Tránsito;ESPAÑA;ALICANTE;ESPAÑA;ARRECIFE DE LANZAROTE;Mercancía General;Cabotaje Nacional;Nacional;0,27
2020;dic;SC_TENERIFE;Resto de mercancías;7615;ARTICULOS DE USO DOMESTICO, DE;Descargadas;CHINA;TIANJINXINGANG;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Exterior Resto;Resto Territorios;9,2
2020;dic;SC_TENERIFE;Resto de mercancías;7615;ARTICULOS DE USO DOMESTICO, DE;Descargadas;ESPAÑA;ALICANTE;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,06
2020;dic;SC_TENERIFE;Resto de mercancías;7615;ARTICULOS DE USO DOMESTICO, DE;Descargadas;ESPAÑA;BARCELONA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;11,03
2020;dic;SC_TENERIFE;Resto de mercancías;7615;ARTICULOS DE USO DOMESTICO, DE;Descargadas;ESPAÑA;CADIZ;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;11,29
2020;dic;SC_TENERIFE;Resto de mercancías;7615;ARTICULOS DE USO DOMESTICO, DE;Descargadas;ESPAÑA;HUELVA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,02
2020;dic;SC_TENERIFE;Resto de mercancías;7615;ARTICULOS DE USO DOMESTICO, DE;Descargadas;ESPAÑA;SEVILLA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,5
2020;dic;SC_TENERIFE;Resto de mercancías;7615;ARTICULOS DE USO DOMESTICO, DE;Tránsito;ESPAÑA;ALICANTE;ESPAÑA;ARRECIFE DE LANZAROTE;Mercancía General;Cabotaje Nacional;Nacional;0,87
2020;dic;SC_TENERIFE;Resto de mercancías;7615;ARTICULOS DE USO DOMESTICO, DE;Tránsito;ESPAÑA;BARCELONA;ESPAÑA;ARRECIFE DE LANZAROTE;Mercancía General;Cabotaje Nacional;Nacional;0,68
2020;dic;SC_TENERIFE;Resto de mercancías;8215;CUCHARAS, TENEDORES, CUCHARONE;Descargadas;ESPAÑA;BARCELONA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,47
2020;dic;SC_TENERIFE;Resto de mercancías;8215;CUCHARAS, TENEDORES, CUCHARONE;Descargadas;ESPAÑA;CADIZ;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,21
2020;dic;SC_TENERIFE;Resto de mercancías;8215;CUCHARAS, TENEDORES, CUCHARONE;Descargadas;ESPAÑA;HUELVA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;4,28
2020;dic;SC_TENERIFE;Resto de mercancías;8215;CUCHARAS, TENEDORES, CUCHARONE;Descargadas;ESPAÑA;SAGUNTO;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,05
2020;dic;SC_TENERIFE;Resto de mercancías;8302;GUARNICIONES, HERRAJES Y ARTIC;Cargadas;ESPAÑA;Santa Cruz de Tenerife;ESPAÑA;LA LUZ Y LAS PALMAS;Mercancía General;Cabotaje Las Palmas;Canarias;14,59
2020;dic;SC_TENERIFE;Resto de mercancías;8302;GUARNICIONES, HERRAJES Y ARTIC;Cargadas;ESPAÑA;Santa Cruz de Tenerife;ESPAÑA;VIGO;Mercancía General;Cabotaje Nacional;Nacional;0,32
2020;dic;SC_TENERIFE;Resto de mercancías;8302;GUARNICIONES, HERRAJES Y ARTIC;Descargadas;ALEMANIA;HAMBURG;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Exterior Comunitario;Unión Europea;0,12
2020;dic;SC_TENERIFE;Resto de mercancías;8302;GUARNICIONES, HERRAJES Y ARTIC;Descargadas;ESPAÑA;AGAETE (G.C.);ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Las Palmas;Canarias;3,5
2020;dic;SC_TENERIFE;Resto de mercancías;8302;GUARNICIONES, HERRAJES Y ARTIC;Descargadas;ESPAÑA;ALICANTE;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;49,93
2020;dic;SC_TENERIFE;Resto de mercancías;8302;GUARNICIONES, HERRAJES Y ARTIC;Descargadas;ESPAÑA;BARCELONA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;32,64
2020;dic;SC_TENERIFE;Resto de mercancías;8302;GUARNICIONES, HERRAJES Y ARTIC;Descargadas;ESPAÑA;BILBAO;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;8,02
2020;dic;SC_TENERIFE;Resto de mercancías;8302;GUARNICIONES, HERRAJES Y ARTIC;Descargadas;ESPAÑA;CADIZ;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;16,16
2020;dic;SC_TENERIFE;Resto de mercancías;8302;GUARNICIONES, HERRAJES Y ARTIC;Descargadas;ESPAÑA;HUELVA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;4,45
2020;dic;SC_TENERIFE;Resto de mercancías;8302;GUARNICIONES, HERRAJES Y ARTIC;Descargadas;ESPAÑA;SAGUNTO;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;9,04
2020;dic;SC_TENERIFE;Resto de mercancías;8302;GUARNICIONES, HERRAJES Y ARTIC;Descargadas;ESPAÑA;SEVILLA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;1,92
2020;dic;SC_TENERIFE;Resto de mercancías;8302;GUARNICIONES, HERRAJES Y ARTIC;Descargadas;ESPAÑA;Valencia;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;6,25
2020;dic;SC_TENERIFE;Resto de mercancías;8302;GUARNICIONES, HERRAJES Y ARTIC;Descargadas;ESPAÑA;VIGO;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;3,06
2020;dic;SC_TENERIFE;Resto de mercancías;8302;GUARNICIONES, HERRAJES Y ARTIC;Descargadas;ESPAÑA;VILLAGARCIA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;2
2020;dic;SC_TENERIFE;Resto de mercancías;8302;GUARNICIONES, HERRAJES Y ARTIC;Tránsito;ESPAÑA;ALICANTE;ESPAÑA;ARRECIFE DE LANZAROTE;Mercancía General;Cabotaje Nacional;Nacional;47,26
2020;dic;SC_TENERIFE;Resto de mercancías;8302;GUARNICIONES, HERRAJES Y ARTIC;Tránsito;ESPAÑA;BARCELONA;ESPAÑA;ARRECIFE DE LANZAROTE;Mercancía General;Cabotaje Nacional;Nacional;4,71
2020;dic;SC_TENERIFE;Resto de mercancías;8302;GUARNICIONES, HERRAJES Y ARTIC;Tránsito;ESPAÑA;BARCELONA;ESPAÑA;PUERTO DEL ROSARIO (FUERTEVENTURA);Mercancía General;Cabotaje Nacional;Nacional;1,32
2020;dic;SC_TENERIFE;Resto de mercancías;8302;GUARNICIONES, HERRAJES Y ARTIC;Tránsito;ESPAÑA;SAGUNTO;ESPAÑA;ARRECIFE DE LANZAROTE;Mercancía General;Cabotaje Nacional;Nacional;8,91
2020;dic;SC_TENERIFE;Resto de mercancías;8302;GUARNICIONES, HERRAJES Y ARTIC;Tránsito;ESPAÑA;Valencia;ESPAÑA;PUERTO DEL ROSARIO (FUERTEVENTURA);Mercancía General;Cabotaje Nacional;Nacional;2,97
2020;dic;SC_TENERIFE;Resto de mercancías;8304;CLASIFICADORES, FICHEROS, CAJA;Cargadas;ESPAÑA;Santa Cruz de Tenerife;ESPAÑA;BARCELONA;Mercancía General;Cabotaje Nacional;Nacional;0,21
2020;dic;SC_TENERIFE;Resto de mercancías;8304;CLASIFICADORES, FICHEROS, CAJA;Descargadas;ESPAÑA;BARCELONA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;1,47
2020;dic;SC_TENERIFE;Resto de mercancías;8304;CLASIFICADORES, FICHEROS, CAJA;Descargadas;ESPAÑA;CADIZ;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,53
2020;dic;SC_TENERIFE;Resto de mercancías;8304;CLASIFICADORES, FICHEROS, CAJA;Descargadas;ESPAÑA;HUELVA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;2,02
